"1663020"
"1489685"
"1210299"
"1171146"
"1171146"
"1152900"
"1130473"
"1154040"
"1174186"
"1170005"
"1139977"
"1177608"
"1160122"
"1181409"
"1160122"
"1204216"
"1236526"
"1143017"
"1140356"
"1143397"
"1146058"
"1162783"
"1139976"
"1138076"
"1140356"
"1250591"
"1242228"
"1209918"
"1166964"
"1149099"
"1167724"
"1147578"
"1204596"
"1185590"
"1157842"
"1163923"
"1204596"
"1165444"
"1145678"
"1139976"
"1171526"
"1212579"
"1141497"
"1143397"
"1240328"
"1222081"
"1213719"
"1177608"
"1145678"
"1141116"
"1162023"
"1165064"
"1164304"
"1144918"
"1150619"
"1136555"
"1136175"
"1130473"
"1124391"
"1177988"
"1142257"
"1176848"
"1144157"
"1105005"
"1118689"
"1134654"
"1155181"
"1135414"
"1203836"
"1139596"
"1142637"
"1127052"
"1122871"
"1160883"
"1124772"
"1171526"
"1169625"
"1149099"
"1145297"
"1158982"
"1162023"
"1142637"
"1180269"
"1222842"
"1298866"
"1255532"
"1254011"
"1226643"
"1231204"
"1214479"
"1141497"
"1135415"
"1187111"
"1185590"
"1170766"
"1287082"
"1255152"
"1230064"
"1239187"
"1286702"
