"10","232000"
"12","16000"
"13","4000"
"15","13000"
"18","5000"
"20","5000"
"23","4000"
"27","5000"
"31","4000"
"36","5000"
"41","5000"
"47","5000"
"54","5000"
"63","4000"
"72","6000"
"83","7000"
"95","6000"
"109","6000"
"125","7000"
"144","8000"
"165","7000"
"190","8000"
"218","9000"
"251","10000"
"288","14000"
"331","12000"
"380","14000"
"436","13000"
"501","17000"
"575","17000"
"660","18000"
"758","21000"
"870","23000"
"1000","27000"
"1148","253000"
"1318","142000"
"1513","88000"
"1737","79000"
"1995","93000"
"2290","123000"
"2630","180000"
"3019","145000"
"3467","143000"
"3981","218000"
"4570","398000"
"5248","294000"
"6025","311000"
"6918","308000"
"7943","364000"
"9120","359000"
"10471","513000"
"12022","470000"
"13803","554000"
"15848","552000"
"18197","831000"
"20892","736000"
"23988","786000"
"27542","900000"
"31622","930000"
"36307","1242000"
"41686","1491000"
"47863","1668000"
"54954","1605000"
"63095","1933000"
"72443","2277000"
"83176","2830000"
"95499","3494000"
"109647","3908000"
"125892","3680000"
"144543","4147000"
"165958","4843000"
"190546","5271000"
"218776","7011000"
"251188","7436000"
"288403","8999000"
"331131","10503000"
"380189","12077000"
"436515","14314000"
"501187","17276000"
"575439","20352000"
"660693","24819000"
"758577","29922000"
"870963","36379000"
"1000000","42917000"
"10","11000"
"12","4000"
"13","4000"
"15","4000"
"18","5000"
"20","4000"
"23","5000"
"27","5000"
"31","4000"
"36","6000"
"41","4000"
"47","5000"
"54","5000"
"63","5000"
"72","6000"
"83","7000"
"95","6000"
"109","7000"
"125","7000"
"144","8000"
"165","7000"
"190","8000"
"218","9000"
"251","9000"
"288","11000"
"331","12000"
"380","18000"
"436","13000"
"501","15000"
"575","16000"
"660","19000"
"758","20000"
"870","24000"
"1000","26000"
"1148","200000"
"1318","81000"
"1513","75000"
"1737","82000"
"1995","82000"
"2290","105000"
"2630","139000"
"3019","147000"
"3467","146000"
"3981","204000"
"4570","263000"
"5248","303000"
"6025","280000"
"6918","302000"
"7943","323000"
"9120","359000"
"10471","398000"
"12022","570000"
"13803","505000"
"15848","623000"
"18197","734000"
"20892","739000"
"23988","784000"
"27542","866000"
"31622","924000"
"36307","1089000"
"41686","1408000"
"47863","1446000"
"54954","1694000"
"63095","1945000"
"72443","2482000"
"83176","2943000"
"95499","2847000"
"109647","3379000"
"125892","3604000"
"144543","4154000"
"165958","4868000"
"190546","5285000"
"218776","6569000"
"251188","7624000"
"288403","9609000"
"331131","11080000"
"380189","12766000"
"436515","14549000"
"501187","17345000"
"575439","20061000"
"660693","24344000"
"758577","30431000"
"870963","36746000"
"1000000","42745000"
"10","12000"
"12","4000"
"13","4000"
"15","4000"
"18","5000"
"20","5000"
"23","5000"
"27","5000"
"31","4000"
"36","6000"
"41","5000"
"47","4000"
"54","6000"
"63","5000"
"72","6000"
"83","6000"
"95","6000"
"109","7000"
"125","7000"
"144","8000"
"165","7000"
"190","9000"
"218","9000"
"251","10000"
"288","12000"
"331","12000"
"380","16000"
"436","13000"
"501","15000"
"575","18000"
"660","20000"
"758","22000"
"870","25000"
"1000","27000"
"1148","118000"
"1318","150000"
"1513","81000"
"1737","89000"
"1995","94000"
"2290","108000"
"2630","185000"
"3019","154000"
"3467","162000"
"3981","178000"
"4570","264000"
"5248","257000"
"6025","305000"
"6918","333000"
"7943","334000"
"9120","364000"
"10471","408000"
"12022","529000"
"13803","544000"
"15848","639000"
"18197","695000"
"20892","712000"
"23988","784000"
"27542","871000"
"31622","1013000"
"36307","1043000"
"41686","1497000"
"47863","1507000"
"54954","1642000"
"63095","1887000"
"72443","2235000"
"83176","2341000"
"95499","2785000"
"109647","3211000"
"125892","3743000"
"144543","3990000"
"165958","4960000"
"190546","5305000"
"218776","7369000"
"251188","7530000"
"288403","9321000"
"331131","10450000"
"380189","12816000"
"436515","14070000"
"501187","17120000"
"575439","20536000"
"660693","24327000"
"758577","29786000"
"870963","38254000"
"1000000","42741000"
"10","11000"
